source,reference,prediction,bleu_vs_reference,rougeL_f1_vs_reference,lexical_diversity_vs_source,inverse_bleu_vs_source,length_ratio_vs_reference,semantic_similarity_vs_source
On 30 August 1853  the daughter of Stephen Champlin  Eliza Ellen Champlin  John B. Cook  married a partner of Minnesota Alexander Ramsey,On August 30  1853  Stephen Champlin 's daughter  Eliza Ellen Champlin  married John B. Cook  a partner of Minnesota 's Alexander Ramsey,"On August 30, 1853, Stephen Champlin's daughter, Eliza Ellen Champlin, wed Alexander Ramsey, who was from Minnesota.",0.02837034327337906,0.65,0.8064516129032258,0.9761434800418982,0.7727272727272727,0.8702695369720459
"The song was performed on February 8  2008 on "" Friday Night with Adele "" and during the show on 18 October 2008 on "" Saturday Night Live ""","Jools Holland performed the song on "" Friday Night with Adele "" on 8 February 2008 and on "" Saturday Night Live "" during the 18 October 2008 show","The performance took place on February 8, 2008, on ""Friday Night with Adele"" and also appeared on ""Saturday Night Live"" on October 18, 2008.",0.02031780180682568,0.5306122448979592,0.7878787878787878,0.9752552887787056,0.8275862068965517,0.8925076723098755
Huge fields along the zone were discovered at Long Beach Oil Field in 1920  and the Huntington Beach Oil Field in 1921,Huge fields along the zone were discovered in 1920 by Long Beach Oil Field and Huntington Beach Oil Field in 1921,Fields of significant size were found near the area in 1920 and 1921 during exploration efforts for oil.,0.026448980066783433,0.30769230769230765,0.75,0.9470898543557343,0.8571428571428571,0.7258106470108032
"In 2014  Townsquare Media purchased from Harris Publications "" XXL ""  "" King "" and "" Antenna ""","In 2014  Townsquare Media acquired "" XXL ""  "" King "" and "" Antenna "" from Harris Publications","In 2014, Townsquare Media acquired ""XXL,"" ""King,"" and ""Antenna"" from Harris Publications.",0.06993643212289635,1.0,0.6842105263157895,0.9658064682281602,0.6666666666666666,0.9198469519615173
The leaves are used to prepare a putative drink  known for its refreshing diuretic  sedative and aphrodisiac effects,The leaves are used to prepare a putative drink known for its refreshing diuretic  sedative and aphrodisiac actions,"The leaves are utilized to create an alleged beverage with purportedly invigorating, purgative, and stimulating properties.",0.06104393655998345,0.29411764705882354,0.8275862068965517,0.9389560634400166,0.8888888888888888,0.7358781099319458
A typical training station of the Royal Air Force ( not flying  will have the following integrated wing-based structure,A typical Royal Air Force training station ( not flying  will have the following integrated wing-based structure,A standard RAF training facility includes an integrated wing-based setup.,0.026357318609093718,0.35714285714285715,0.8333333333333334,0.9784204526860604,0.5882352941176471,0.7571375370025635
The movie was produced by Sy Weintraub and Harvey Hayutin and directed by Robert Day,The film was directed by Robert Day and produced by Sy Weintraub and Harvey Hayutin,The film was crafted by Sy Weintraub and Harvey Hayutin with direction provided by Robert Day.,0.4169392927528885,0.5806451612903225,0.5263157894736843,0.6416870812358646,1.0666666666666667,0.8936895132064819
For a horizontal edge  we want to interpolate in vertical direction  using only the column centered on the pixel,For a horizontal edge  we want to interpolate in the vertical direction  using only the column centered at the pixel,"To create a diagonal line, we need to adjust interpolation based on the row's position while focusing solely on columns near the pixel center.",0.022023814946586635,0.35555555555555557,0.8181818181818181,0.9727800861967325,1.2,0.6060854196548462
Pyrgus alpinus is a butterfly of the family Hesperiidae  It is found from Ghissar to northern India and western China,Pyrgus alpinus is a butterfly of the Hesperiidae family  It comes from Ghissar to Western China and northern India,Pyrgus alpinus belongs to the Hesperiidae family. It can be observed in regions ranging from Ghissar up to northern India and western China.,0.03876683604691331,0.5238095238095238,0.5862068965517242,0.7876652941400117,1.2105263157894737,0.881485104560852
Recently Antonio appeared in Ireland in duo with singer Donovan and special guest Chris De Burgh  and with Eoin Dillon ( Kila,Antonio recently appeared in Ireland with the singer Donovan and the special guest Chris De Burgh and with Eoin Dillon ( Kila  in Ireland,"Antonio recently collaborated with singers Donovan and Chris De Burgh, along with bandmate Eoin Dillon, on an Irish project.",0.0317251852684895,0.5714285714285715,0.7241379310344828,0.9681509442665459,0.7916666666666666,0.8687834143638611
Voltage-gated ion channels are a class of transmembrane proteins that form ion channels that are activated by changes in the electrical membrane potential near the channel,Voltage-driven ion channels are a class of transmembrane proteins that form ion channels activated by changes in the electrical membrane potential near the channel,Voltage-sensitive ion channels belong to this group of transmembrane proteins responsible for generating ion pathways influenced by alterations in the cell's electric charge close to them.,0.056281092169571056,0.4150943396226415,0.7837837837837838,0.9437189078304289,1.0833333333333333,0.869529128074646
There are two major special cases  ( i  a simple open chain and ( ii  a simple closed chain,There are two important special cases  ( i  a simple closed chain and ( ii  a simple chain open,There are specific instances where style is conservative (i) an open loop and (ii) a closed loop.,0.028460812517661596,0.35294117647058826,0.7692307692307692,0.9715391874823384,0.8947368421052632,0.4353664815425873
This assembly was seen as a semi-democratic legislative counterpart to the divine system that existed during the Third Dynasty of Ur ( 2112 BC -- 2004 BC,This assembly was seen as a semi-democratic statutory counterpart to the divine system that existed during the Third Dynasty of Ur ( 2112 BC -- 2004 BC,"This group was viewed as an interim democratic government in contrast to the traditional religious governance of the Third Dynasty of Ur, which spanned from 2112 BC to 2004 BC.",0.11622111816655838,0.5357142857142857,0.7317073170731707,0.8837788818334417,1.1111111111111112,0.8335729837417603
Cebu Strait connects the western part of the Bohol Sea with the Camotes Sea and separates the island provinces of Cebu and Bohol,The Cebu Strait connects the western part of the Bohol Sea with the Camotes Sea  and separates the island provinces of Cebu and Bohol,"The Cebu Strait links the western portion of the Bohol Sea to the Camotes Sea, separating the island territories of Cebu and Bohol.",0.22429142641605204,0.8085106382978724,0.5454545454545454,0.79106374600818,0.9583333333333334,0.9679247736930847
In March 2008  Sophina participated in the Heart of a Champion Invitational as a Level 10 where she won the all-around title,In March 2008  Sophina participated as Level 10 at the Heart of a Champion Invitational  where she won the title,"In March 2008, Sophina competed at the Heart of a Champion Invitational as a Level 10 competitor, securing the overall championship.",0.35338096752781195,0.5853658536585366,0.5384615384615384,0.5391288984975349,1.05,0.89825040102005
Rod Lyne married Amanda Mary Smith in 1969,In 1969  Rod married Amanda Mary Smith,Rod Lyne wedded Amanda Mary Smith in 1969.,0.1561969968460128,0.5333333333333333,0.4,0.5888663830994803,1.1428571428571428,0.9348533153533936
The R335 is a Regional Route in South Africa that connects Port Elizabeth in the south to Somerset East to the north via Addo,The R335 is a regional route in South Africa that links Port Elizabeth to the south via Addo to the north with Somerset East,The R335 serves as a regional route linking Port Elizabeth in the southern part of South Africa with Somerset East in the northern region through Addo.,0.0874664932833685,0.52,0.6,0.8220235595422879,1.0833333333333333,0.9736756086349487
Coifs date from the 14th century  but in the 10th century men fell out of popularity,Coifs date from the 14th century  but fell out of popularity with men in the 10th century,Coifs originated in the 14th century but saw a decline in popularity around the 10th century among men.,0.22250253290431038,0.5142857142857143,0.6190476190476191,0.7774974670956896,1.0588235294117647,0.8778653740882874
Ryan Wiik ( born September 23  1981  is a Norwegian actor and entrepreneur  He is also known as Ryan Wiik,Ryan Wiik ( born September 23  1981   also known as Gunnar Ryan Wiik  is a Norwegian actor and entrepreneur,"Ryan Wiik (born on September 23, 1981) is a Norwegian actor and entrepreneur who is also recognized by his stage name Ryan Wiik.",0.24707644478326132,0.5853658536585366,0.6428571428571428,0.7375689722707732,1.2105263157894737,0.9745222330093384
Talagang Tehsil  is a subdivision ( Tehsil  of the district of Chakwal in the province of Punjab in Pakistan,Talagang Tehsil  is a subdivision ( tehsil  of Chakwal District in the Punjab province of Pakistan,"Talagang Tehsil is a small administrative division within Chakwal District, located in the Punjab Province of Pakistan.",0.36821398145189993,0.7500000000000001,0.5238095238095238,0.8181516010059413,1.0625,0.9696217775344849
It is found only in Yunnan and its tributaries in Lake Dianchi  China,It is only found in Yunnan and its tributaries in the Dianchi - Lake  China,It can be discovered exclusively within Yunnan and its branches near Lake Dianchi in China.,0.08085298080223222,0.4137931034482759,0.65,0.9105214679922924,1.0,0.8526133298873901
On November 13  2016  Deputy Dennis Wallace was murdered in Fox Grove Park near the City of Hughson by David Machado,On 13 November 2016  David Machado murdered Dennis Wallace in Fox Grove Park near the city of Hughson,"On November 13, 2016, Deputy Dennis Wallace met his demise at Fox Grove Park adjacent to the City of Hughson at the hands of David Machado.",0.1566391541195429,0.5454545454545455,0.5806451612903225,0.815472871288935,1.4444444444444444,0.8863794803619385
The river Vidăcut or Hidecut is a tributary of the River Eliseni  in Romania,The Vidăcut River or Hidecut River is a tributary of the Eliseni River  in Romania,The river Vidăcut or Hidecut flows into the River Eliseni within Romania.,0.03967297477241811,0.5517241379310345,0.625,0.6410811378451651,0.8,0.9417469501495361
In 1796 John Taylor acquired Hare 's share  and the company took the name Taylor Walker in 1816 when Isaac Walker became a partner,In 1796  John Taylor acquired the share of Hare and the company took the name of Taylor Walker when Isaac Walker became a partner in 1816,"In 1796, John Taylor bought Hare's stake, and by 1816, after Isaac Walker joined, they renamed the business to Taylor Walker.",0.025603992922672843,0.37500000000000006,0.7878787878787878,0.9718376379298839,0.8076923076923077,0.8577835559844971
